,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profit,ROI,Year,nameYear
1104,failure to launch,50000000,88715192,128402901,78402901,2.56805802,2006,failure to launch2006
4208,crossover,5600000,7009668,7009668,1409668,1.2517264285714285,2006,crossover2006
1917,gridiron gang,30000000,38432823,41457834,11457834,1.3819278,2006,gridiron gang2006
1291,last holiday,45000000,38399961,43343247,-1656753,0.9631832666666666,2006,last holiday2006
1292,16 blocks,45000000,36895141,65595141,20595141,1.4576698,2006,16 blocks2006
1295,the ant bully,45000000,28142535,49610898,4610898,1.1024644,2006,the ant bully2006
3281,letters from iwo jima,13000000,13756082,67867998,54867998,5.220615230769231,2006,letters from iwo jima2006
1817,the good german,32000000,1308696,6678033,-25321967,0.20868853125,2006,the good german2006
4091,friends with money,6500000,13368437,18110152,11610152,2.7861772307692307,2006,friends with money2006
3216,catch a fire,14000000,4299773,5782198,-8217802,0.41301414285714283,2006,catch a fire2006
3956,thank you for smoking,7500000,24793509,40016662,32516662,5.335554933333333,2006,thank you for smoking2006
986,the pursuit of happyness,55000000,162586036,307311093,252311093,5.587474418181818,2006,the pursuit of happyness2006
3212,little children,14000000,5463019,14121177,121177,1.0086555,2006,little children2006
3207,bobby,14000000,11242801,20597806,6597806,1.4712718571428571,2006,bobby2006
1124,curious george,50000000,58640119,71052604,21052604,1.42105208,2006,curious george2006
4740,loves abiding joy,3000000,252726,252726,-2747274,0.084242,2006,loves abiding joy2006
4056,wahwah,7000000,234750,463039,-6536961,0.06614842857142857,2006,wahwah2006
1062,flags of our fathers,53000000,33602376,63657941,10657941,1.2010932264150944,2006,flags of our fathers2006
1141,silent hill,50000000,46982632,94704227,44704227,1.89408454,2006,silent hill2006
4203,tom yum goong,5700000,12044087,43044087,37344087,7.551594210526316,2006,tom yum goong2006
2900,american dreamz,17000000,7314027,16510971,-489029,0.9712335882352942,2006,american dreamz2006
1321,man cheng jin dai huang jin jia,45000000,6566773,76904429,31904429,1.7089873111111111,2006,man cheng jin dai huang jin jia2006
1501,marie antoinette,40000000,15962471,60862471,20862471,1.521561775,2006,marie antoinette2006
4582,the history boys,3700000,2730296,13447998,9747998,3.634594054054054,2006,the history boys2006
2894,larry the cable guy health inspector,17000000,15680099,15680099,-1319901,0.9223587647058824,2006,larry the cable guy health inspector2006
3648,turistas,10000000,7027762,14321070,4321070,1.432107,2006,turistas2006
2891,atl,17000000,21170563,21170563,4170563,1.2453272352941176,2006,atl2006
579,dãjã vu,80000000,64038616,181038616,101038616,2.2629827,2006,dãjã vu2006
2190,final destination 3,25000000,54098051,112798051,87798051,4.51192204,2006,final destination 32006
569,the pink panther,80000000,82226474,158926474,78926474,1.986580925,2006,the pink panther2006
2881,the hills have eyes,17000000,41778863,70355813,53355813,4.138577235294117,2006,the hills have eyes2006
4778,boynton beach club,2900000,3127472,3127472,227472,1.0784386206896552,2006,boynton beach club2006
1533,alex rider operation stormbreaker,40000000,659210,20722450,-19277550,0.51806125,2006,alex rider operation stormbreaker2006
4787,artie langes beer league,2800000,475000,475000,-2325000,0.16964285714285715,2006,artie langes beer league2006
4747,sommersturm,3000000,95204,95204,-2904796,0.03173466666666667,2006,sommersturm2006
2199,nanny mcphee,25000000,47279279,128745578,103745578,5.14982312,2006,nanny mcphee2006
3628,end of the spear,10000000,11748661,11924041,1924041,1.1924041,2006,end of the spear2006
3305,infamous,13000000,1151330,2613717,-10386283,0.20105515384615386,2006,infamous2006
4180,come early morning,6000000,119452,119452,-5880548,0.019908666666666668,2006,come early morning2006
3170,manderlay,14200000,74205,543306,-13656694,0.03826098591549296,2006,manderlay2006
1079,deck the halls,51000000,35093569,46815807,-4184193,0.917957,2006,deck the halls2006
4161,venus,6000000,3347411,7818479,1818479,1.3030798333333333,2006,venus2006
1077,barnyard the original party animals,51000000,72779000,118583844,67583844,2.325173411764706,2006,barnyard the original party animals2006
4510,lets go to prison,4000000,4630045,4630045,630045,1.15751125,2006,lets go to prison2006
4793,lage raho munna bhai,2700000,2217561,31517561,28817561,11.67317074074074,2006,lage raho munna bhai2006
792,world trade center,65000000,70278893,163295654,98295654,2.5122408307692305,2006,world trade center2006
1672,the nativity story,35000000,37629831,46309644,11309644,1.3231326857142858,2006,the nativity story2006
1068,the breakup,52000000,118703275,205727307,153727307,3.956294365384615,2006,the breakup2006
3603,a prairie home companion,10000000,20342852,26716191,16716191,2.6716191,2006,a prairie home companion2006
4577,casa de areia,3750000,539285,1178175,-2571825,0.31418,2006,casa de areia2006
499,i now pronounce you chuck and larry,85000000,119725280,185708462,100708462,2.1848054352941175,2007,i now pronounce you chuck and larry2007
3604,reno 911 miami,10000000,20342161,21851362,11851362,2.1851362,2007,reno 911 miami2007
3715,severance,10000000,137221,5950002,-4049998,0.5950002,2007,severance2007
2910,southland tales,17000000,275380,364607,-16635393,0.021447470588235294,2007,southland tales2007
5065,waitress,1500000,19097550,22217183,20717183,14.811455333333333,2007,waitress2007
2467,freedom writers,21000000,36605602,43632609,22632609,2.077743285714286,2007,freedom writers2007
2539,epic movie,20000000,39739367,86858578,66858578,4.3429289,2007,epic movie2007
3695,the brothers solomon,10000000,900926,900926,-9099074,0.0900926,2007,the brothers solomon2007
5029,sublime,1800000,0,0,-1800000,0.0,2007,sublime2007
2221,good luck chuck,25000000,35017297,59183821,34183821,2.36735284,2007,good luck chuck2007
4857,this is england,2380000,327919,8739576,6359576,3.672090756302521,2007,this is england2007
2225,mr beanâs holiday,25000000,33302167,234981342,209981342,9.39925368,2007,mr beanâs holiday2007
371,american gangster,100000000,130164645,267985456,167985456,2.67985456,2007,american gangster2007
387,surfs up,100000000,58867694,145395745,45395745,1.45395745,2007,surfs up2007
1487,the reaping,40000000,25126214,62226214,22226214,1.55565535,2007,the reaping2007
3743,partition,10000000,0,0,-10000000,0.0,2007,partition2007
4839,eye of the dolphin,2500000,72210,72260,-2427740,0.028904,2007,eye of the dolphin2007
2180,no country for old men,25000000,74273505,164035753,139035753,6.56143012,2007,no country for old men2007
1666,license to wed,35000000,43799818,70187088,35187088,2.0053453714285716,2007,license to wed2007
15,spiderman 3,258000000,336530303,894860230,636860230,3.468450503875969,2007,spiderman 32007
3704,king of california,10000000,268461,1165102,-8834898,0.1165102,2007,king of california2007
500,oceans thirteen,85000000,117144465,311744465,226744465,3.6675819411764707,2007,oceans thirteen2007
4853,thr3e,2400000,1008849,1420418,-979582,0.5918408333333334,2007,thr3e2007
3424,gwoemul,12000000,2201923,92618117,80618117,7.718176416666667,2007,gwoemul2007
3659,rescue dawn,10000000,5490423,7037886,-2962114,0.7037886,2007,rescue dawn2007
606,the invasion,80000000,15074191,40147042,-39852958,0.501838025,2007,the invasion2007
320,live free or die hard,110000000,134529403,382288147,272288147,3.4753467909090907,2007,live free or die hard2007
2229,august rush,25000000,31664162,65882103,40882103,2.63528412,2007,august rush2007
5363,cama adentro,800000,200433,200433,-599567,0.25054125,2007,cama adentro2007
2365,flood,24000000,0,4084232,-19915768,0.17017633333333335,2007,flood2007
2578,nancy drew,20000000,25584685,30703845,10703845,1.53519225,2007,nancy drew2007
3103,a mighty heart,15000000,9176787,19153568,4153568,1.2769045333333333,2007,a mighty heart2007
3101,black snake moan,15000000,9396870,10951153,-4048847,0.7300768666666667,2007,black snake moan2007
2652,death at a funeral,20000000,8580428,46790428,26790428,2.3395214,2007,death at a funeral2007
2984,la mãme,15500000,10299782,88611837,73111837,5.71689270967742,2007,la mãme2007
1915,30 days of night,30000000,39568996,80276156,50276156,2.6758718666666668,2007,30 days of night2007
5094,hatchet,1500000,175281,240396,-1259604,0.160264,2007,hatchet2007
40,the golden compass,205000000,70107728,367262558,162262558,1.7915246731707317,2007,the golden compass2007
1721,lions for lambs,35000000,14998070,63211088,28211088,1.8060310857142856,2007,lions for lambs2007
605,arthur et les minimoys,80000000,15132763,113325743,33325743,1.4165717875,2007,arthur et les minimoys2007
5092,i want someone to eat cheese with,1500000,194568,194568,-1305432,0.129712,2007,i want someone to eat cheese with2007
1714,walk hard the dewey cox story,35000000,18317151,20606053,-14393947,0.5887443714285714,2007,walk hard the dewey cox story2007
2295,the hoax,25000000,7164995,7164995,-17835005,0.2865998,2007,the hoax2007
520,zodiac,85000000,33080084,83080084,-1919916,0.9774127529411765,2007,zodiac2007
2922,becoming jane,16500000,18663911,39380876,22880876,2.3867197575757575,2007,becoming jane2007
3729,blonde ambition,10000000,6422,1537479,-8462521,0.1537479,2007,blonde ambition2007
1546,because i said so,39000000,42674040,69538833,30538833,1.783047,2007,because i said so2007
2924,sydney white,16500000,11892415,13636339,-2863661,0.8264447878787878,2007,sydney white2007
3439,trade,12000000,214202,1513388,-10486612,0.12611566666666665,2007,trade2007
2925,arn  tempelriddaren,16500000,0,21404122,4904122,1.2972195151515151,2007,arn  tempelriddaren2007
5098,the salon,1500000,139084,139084,-1360916,0.09272266666666666,2007,the salon2007
5674,a dogs breakfast,120000,0,0,-120000,0.0,2007,a dogs breakfast2007
1550,shoot em up,39000000,12796824,26796824,-12203176,0.6870980512820513,2007,shoot em up2007
3534,september dawn,10100000,1066555,1066555,-9033445,0.10559950495049505,2007,september dawn2007
2173,bridge to terabithia,25000000,82234139,137984788,112984788,5.51939152,2007,bridge to terabithia2007
2529,premonition,20000000,47852604,81461343,61461343,4.07306715,2007,premonition2007
497,enchanted,85000000,127706877,340384141,255384141,4.0045193058823525,2007,enchanted2007
1451,aliens vs predator  requiem,40000000,41797066,128884494,88884494,3.22211235,2007,aliens vs predator  requiem2007
5135,journey from the fall,1300000,635305,635305,-664695,0.48869615384615384,2007,journey from the fall2007
4872,the last sin eater,2200000,388390,388390,-1811610,0.17654090909090908,2007,the last sin eater2007
2939,the messengers,16000000,35374833,53774833,37774833,3.3609270625,2007,the messengers2007
2209,there will be blood,25000000,40222514,77208711,52208711,3.08834844,2007,there will be blood2007
649,charlie wilsons war,75000000,66661095,119512771,44512771,1.5935036133333333,2007,charlie wilsons war2007
1536,nomad,40000000,79123,79123,-39920877,0.001978075,2007,nomad2007
5634,the man from earth,200000,0,0,-200000,0.0,2007,the man from earth2007
682,the kingdom,72500000,47467250,86509602,14009602,1.1932358896551725,2007,the kingdom2007
1438,music and lyrics,40000000,50572589,146196885,106196885,3.654922125,2007,music and lyrics2007
288,ghost rider,120000000,115802596,229545589,109545589,1.9128799083333334,2007,ghost rider2007
2945,hot fuzz,16000000,23618786,81742618,65742618,5.108913625,2007,hot fuzz2007
1532,the hunting party,40000000,876671,7729552,-32270448,0.1932388,2007,the hunting party2007
2712,butterfly on a wheel,20000000,0,0,-20000000,0.0,2007,butterfly on a wheel2007
5633,the trials of darryl hunt,200000,1217,1217,-198783,0.006085,2007,the trials of darryl hunt2007
2864,taxi 4,17500000,0,60865364,43365364,3.4780208,2007,taxi 42007
1656,tmnt,35000000,54149098,96096018,61096018,2.7456005142857145,2007,tmnt2007
4983,rockaway,2000000,0,0,-2000000,0.0,2007,rockaway2007
3546,saw iv,10000000,63300095,135759694,125759694,13.5759694,2007,saw iv2007
2245,war,25000000,22486409,40686409,15686409,1.62745636,2007,war2007
679,the simpsons movie,72500000,183135014,527071022,454571022,7.269945131034483,2007,the simpsons movie2007
108,evan almighty,175000000,100289690,174131329,-868671,0.9950361657142858,2007,evan almighty2007
286,fantastic four rise of the silver surfer,120000000,131921738,289480691,169480691,2.4123390916666665,2007,fantastic four rise of the silver surfer2007
2741,gone baby gone,19000000,20300218,34352162,15352162,1.8080085263157895,2007,gone baby gone2007
7,pirates of the caribbean at worldâs end,300000000,309420425,963420425,663420425,3.2114014166666665,2007,pirates of the caribbean at worldâs end2007
1527,sunshine,40000000,3688560,32030610,-7969390,0.80076525,2007,sunshine2007
4744,holly,3000000,163069,163069,-2836931,0.05435633333333333,2007,holly2007
5656,once,150000,9445857,23323631,23173631,155.49087333333333,2007,once2007
2884,smokin aces,17000000,35662731,57263440,40263440,3.3684376470588235,2007,smokin aces2007
1452,the water horse legend of the deep,40000000,40412817,103429755,63429755,2.585743875,2007,the water horse legend of the deep2007
639,hairspray,75000000,118871849,203035572,128035572,2.70714096,2007,hairspray2007
4898,das leben der anderen,2000000,11284657,81197047,79197047,40.5985235,2007,das leben der anderen2007
2272,hot rod,25000000,13938332,14334401,-10665599,0.57337604,2007,hot rod2007
2454,michael clayton,21500000,49033882,92987651,71487651,4.3250070232558135,2007,michael clayton2007
2453,moliãre,21600000,635733,791154,-20808846,0.0366275,2007,moliãre2007
2111,martian child,27000000,7500310,9352089,-17647911,0.3463736666666667,2007,martian child2007
3792,the savages,9000000,6623082,10642023,1642023,1.182447,2007,the savages2007
4617,ira and abby,3500000,221096,221096,-3278904,0.06317028571428572,2007,ira and abby2007
5764,tin can man,12000,0,0,-12000,0.0,2007,tin can man2007
4643,bella,3300000,8093373,12405473,9105473,3.7592342424242426,2007,bella2007
3778,sicko,9000000,24538513,36535837,27535837,4.0595374444444445,2007,sicko2007
3527,in the land of women,10500000,11052958,14140402,3640402,1.3467049523809524,2007,in the land of women2007
2856,superbad,17500000,121463226,169955142,152455142,9.7117224,2007,superbad2007
3518,jindabyne,10800000,399879,2862544,-7937456,0.2650503703703704,2007,jindabyne2007
3799,the ultimate gift,9000000,3438735,3438735,-5561265,0.38208166666666665,2007,the ultimate gift2007
4807,timber falls,2600000,0,71248,-2528752,0.027403076923076922,2007,timber falls2007
5011,chacun sa nuit,1900000,18435,139317,-1760683,0.07332473684210526,2007,chacun sa nuit2007
3801,gracie,9000000,2956339,3922043,-5077957,0.43578255555555556,2007,gracie2007
2506,disturbia,20000000,80818974,118537627,98537627,5.92688135,2007,disturbia2007
4938,in the shadow of the moon,2000000,1134358,2175587,175587,1.0877935,2007,in the shadow of the moon2007
2968,things we lost in the fire,16000000,3287315,8120148,-7879852,0.50750925,2007,things we lost in the fire2007
187,beowulf,150000000,82280579,195080579,45080579,1.3005371933333334,2007,beowulf2007
1322,love in the time of cholera,45000000,4617608,31077418,-13922582,0.6906092888888888,2007,love in the time of cholera2007
2645,death sentence,20000000,9534258,16907831,-3092169,0.84539155,2007,death sentence2007
