,Unnamed: 0_x,tconst,primary_title,original_title,start_year,runtime_minutes,genres,Action,Crime,Drama,Biography,Comedy,Fantasy,Horror,Thriller,Adventure,Animation,Documentary,History,Mystery,Science Fiction,Romance,Family,War,Music,Sport,Western,Musical,Adult,News,Link,start_year_str,Unnamed: 0_y,Title,Studio,Domestic Gross_x,Foreign Gross,Year_x,Clean Title,Unnamed: 0_x,Average Rating,Number of Votes,Unnamed: 0_y,Movie,Production Budget,Domestic Gross_y,Worldwide Gross,Profit,ROI,Year_y,nameYear
60,306,tt0815236,She's Out of My League,She's Out of My League,2010,104.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,shes out of my league2010,2010,105,She's Out of My League,Par.,32000000.0,17800000,2010,shes out of my league,21287,6.4,117245,2561,shes out of my league,20000000,32010860,48680977,28680977,2.43404885,2010,shes out of my league2010
61,308,tt0816442,The Book Thief,The Book Thief,2013,131.0,"Drama,War",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,the book thief2013,2013,1212,The Book Thief,Fox,21500000.0,55100000,2013,the book thief,39349,7.6,119023,2740,the book thief,19000000,21488481,76086711,57086711,4.0045637368421065,2013,the book thief2013
62,311,tt0816692,Interstellar,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,interstellar2014,2014,1486,Interstellar,Par.,188000000.0,489400000,2014,interstellar,24920,8.6,1299334,131,interstellar,165000000,188017894,666379375,501379375,4.038662878787878,2014,interstellar2014
63,312,tt0816711,World War Z,World War Z,2013,116.0,"Action,Adventure,Horror",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,world war z2013,2013,1138,World War Z,Par.,202400000.0,337600000,2013,world war z,62129,7.0,553751,68,world war z,190000000,202359711,531514650,341514650,2.7974455263157894,2013,world war z2013
64,313,tt0817177,Flipped,Flipped,2010,90.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,flipped2010,2010,222,Flipped,WB,1800000.0,,2010,flipped,48220,7.7,74937,3221,flipped,14000000,1755212,4289993,-9710007,0.3064280714285714,2010,flipped2010
65,314,tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,valentines day2010,2010,33,Valentine's Day,WB (NL),110500000.0,106000000,2010,valentines day,27718,5.7,107171,1069,valentines day,52000000,110485654,217569328,165569328,4.184025538461539,2010,valentines day2010
66,319,tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,priest2011,2011,411,Priest,SGem,29100000.0,49200000,2011,priest,13582,5.7,108320,928,priest,60000000,29136626,84154026,24154026,1.4025671,2011,priest2011
67,326,tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dracula untold2014,2014,1513,Dracula Untold,Uni.,56300000.0,160800000,2014,dracula untold,2233,6.3,164829,720,dracula untold,70000000,55991880,220241723,150241723,3.1463103285714284,2014,dracula untold2014
68,336,tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,hotel transylvania2012,2012,747,Hotel Transylvania,Sony,148300000.0,210100000,2012,hotel transylvania,72559,7.1,204571,495,hotel transylvania,85000000,148313048,378505812,293505812,4.453009552941175,2012,hotel transylvania2012
69,341,tt0840361,The Town,The Town,2010,125.0,"Crime,Drama,Thriller",False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the town2010,2010,46,The Town,WB,92200000.0,61800000,2010,the town,37650,7.6,322524,1591,the town,37000000,92186262,152566881,115566881,4.123429216216216,2010,the town2010
70,344,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the kids are all right2010,2010,125,The Kids Are All Right,Focus,20800000.0,13900000,2010,the kids are all right,10616,7.0,120656,4486,the kids are all right,4000000,20811365,36275469,32275469,9.06886725,2010,the kids are all right2010
71,349,tt0844993,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,2011,86.0,"Animation,Comedy,Crime",False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,hoodwinked too hood vs evil2011,2011,487,Hoodwinked Too! Hood vs. Evil,Wein.,10100000.0,6800000,2011,hoodwinked too hood vs evil,2235,4.8,11281,1978,hoodwinked too hood vs evil,30000000,10143779,23353111,-6646889,0.7784370333333334,2011,hoodwinked too hood vs evil2011
72,357,tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,epic2013,2013,1156,Epic,Fox,107500000.0,160900000,2013,epic,17235,6.7,95318,376,epic,100000000,107518682,262794441,162794441,2.62794441,2013,epic2013
73,382,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mr peabody  sherman2014,2014,1505,Mr. Peabody & Sherman,Fox,111500000.0,164200000,2014,mr peabody  sherman,47404,6.8,57277,200,mr peabody  sherman,145000000,111506430,269806430,124806430,1.860734,2014,mr peabody  sherman2014
74,390,tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,my soul to take2010,2010,141,My Soul to Take,Uni.,14700000.0,6200000,2010,my soul to take,10617,4.8,18381,2267,my soul to take,25000000,14744435,16727470,-8272530,0.6690988,2010,my soul to take2010
75,391,tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,red state2011,2011,589,Red State,SMod,1100000.0,,2011,red state,17237,6.2,59266,4521,red state,4000000,1065429,1983596,-2016404,0.495899,2011,red state2011
76,402,tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,please give2010,2010,201,Please Give,SPC,4000000.0,280000,2010,please give,12325,6.6,10652,4714,please give,3000000,4033574,4570178,1570178,1.5233926666666666,2010,please give2010
77,405,tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,eat pray love2010,2010,36,Eat Pray Love,Sony,80600000.0,124000000,2010,eat pray love,729,5.8,77709,866,eat pray love,60000000,80574010,206598789,146598789,3.44331315,2010,eat pray love2010
78,407,tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sanctum2011,2011,395,Sanctum,Uni.,23200000.0,85400000,2011,sanctum,44340,5.9,51318,1944,sanctum,30000000,23209310,108957098,78957098,3.631903266666667,2011,sanctum2011
79,413,tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the wedding ringer2015,2015,1950,The Wedding Ringer,SGem,64500000.0,15300000,2015,the wedding ringer,10618,6.7,66893,2372,the wedding ringer,23000000,64460211,80171596,57171596,3.4857215652173914,2015,the wedding ringer2015
80,418,tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the switch2010,2010,104,The Switch,Mira.,27800000.0,22100000,2010,the switch,70028,6.1,90661,2738,the switch,19000000,27758465,49858465,30858465,2.624129736842105,2010,the switch2010
81,422,tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,letters to juliet2010,2010,77,Letters to Juliet,Sum.,53000000.0,26100000,2010,letters to juliet,730,6.6,86137,1888,letters to juliet,30000000,53032453,82148538,52148538,2.7382846,2010,letters to juliet2010
82,423,tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,how to train your dragon2010,2010,9,How to Train Your Dragon,P/DW,217600000.0,277300000,2010,how to train your dragon,13587,8.1,611299,129,how to train your dragon,165000000,217581232,494870992,329870992,2.999218133333333,2010,how to train your dragon2010
83,424,tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,shrek forever after2010,2010,4,Shrek Forever After,P/DW,238700000.0,513900000,2010,shrek forever after,12327,6.3,167532,126,shrek forever after,165000000,238736787,756244673,591244673,4.583301048484849,2010,shrek forever after2010
84,434,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,the hobbit an unexpected journey2012,2012,730,The Hobbit: An Unexpected Journey,WB (NL),303000000.0,718100000,2012,the hobbit an unexpected journey,2237,7.9,719629,18,the hobbit an unexpected journey,250000000,303003568,1017003568,767003568,4.068014272,2012,the hobbit an unexpected journey2012
85,436,tt0905372,The Thing,The Thing,2011,103.0,"Horror,Mystery,Sci-Fi",False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,the thing2011,2011,467,The Thing,Uni.,16900000.0,10500000,2011,the thing,12328,6.2,111900,1576,the thing,38000000,16999934,27573078,-10426922,0.7256073157894737,2011,the thing2011
86,452,tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the legend of tarzan2016,2016,2344,The Legend of Tarzan,WB,126600000.0,230100000,2016,the legend of tarzan,33913,6.3,150154,87,the legend of tarzan,180000000,126643061,348902025,168902025,1.9383445833333333,2016,the legend of tarzan2016
87,466,tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rabbit hole2010,2010,195,Rabbit Hole,LGF,2200000.0,2900000,2010,rabbit hole,12329,7.0,45357,4351,rabbit hole,5000000,2229058,6205034,1205034,1.2410068,2010,rabbit hole2010
88,469,tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,the last airbender2010,2010,19,The Last Airbender,Par.,131800000.0,187900000,2010,the last airbender,72563,4.1,137734,182,the last airbender,150000000,131772187,319713881,169713881,2.1314258733333333,2010,the last airbender2010
89,474,tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,salt2010,2010,23,Salt,Sony,118300000.0,175200000,2010,salt,10620,6.4,277204,249,salt,130000000,118311368,290650494,160650494,2.2357730307692307,2010,salt2010
90,475,tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,source code2011,2011,383,Source Code,Sum.,54700000.0,92600000,2011,source code,42176,7.5,452036,1795,source code,32000000,54712227,140428499,108428499,4.38839059375,2011,source code2011
91,476,tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,black swan2010,2010,16,Black Swan,FoxS,107000000.0,222400000,2010,black swan,48228,8.0,648854,3245,black swan,13000000,106954678,331266710,318266710,25.482054615384612,2010,black swan2010
92,477,tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,green zone2010,2010,66,Green Zone,Uni.,35100000.0,59800000,2010,green zone,24926,6.8,122132,397,green zone,100000000,35497337,97523020,-2476980,0.9752301999999999,2010,green zone2010
93,478,tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,the amazing spiderman2012,2012,733,The Amazing Spider-Man,Sony,262000000.0,495900000,2012,the amazing spiderman,2239,7.0,525632,30,the amazing spiderman,220000000,262030663,757890267,537890267,3.4449557590909086,2012,the amazing spiderman2012
94,480,tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the killer inside me2010,2010,204,The Killer Inside Me,IFC,217000.0,3800000,2010,the killer inside me,21295,6.1,31727,3310,the killer inside me,13000000,217277,3617277,-9382723,0.2782520769230769,2010,the killer inside me2010
95,481,tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,robin hood2010,2010,18,Robin Hood,Uni.,105300000.0,216400000,2010,robin hood,66323,6.6,239480,38,robin hood,210000000,105487148,322459006,112459006,1.5355190761904762,2010,robin hood2010
96,496,tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,the sorcerers apprentice2010,2010,34,The Sorcerer's Apprentice,BV,63200000.0,152100000,2010,the sorcerers apprentice,10622,6.1,143862,143,the sorcerers apprentice,160000000,63150991,217986320,57986320,1.3624145,2010,the sorcerers apprentice2010
97,497,tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,the fighter2010,2010,53,The Fighter,Par.,93600000.0,35600000,2010,the fighter,4626,7.8,316539,3467,the fighter,11000000,93617009,129262388,118262388,11.75112618181818,2010,the fighter2010
98,506,tt0970179,Hugo,Hugo,2011,126.0,"Adventure,Drama,Family",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,hugo2011,2011,363,Hugo,Par.,73900000.0,111900000,2011,hugo,17238,7.5,284869,88,hugo,180000000,73864507,180047784,47784,1.0002654666666666,2011,hugo2011
99,507,tt0970866,Little Fockers,Little Fockers,2010,98.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,little fockers2010,2010,20,Little Fockers,Uni.,148400000.0,162200000,2010,little fockers,37653,5.5,99222,369,little fockers,100000000,148438600,310650574,210650574,3.10650574,2010,little fockers2010
100,515,tt0974015,Justice League,Justice League,2017,120.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,justice league2017,2017,2771,Justice League,WB,229000000.0,428900000,2017,justice league,37654,6.5,329135,8,justice league,300000000,229024295,655945209,355945209,2.18648403,2017,justice league2017
101,522,tt0978764,Sucker Punch,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sucker punch2011,2011,403,Sucker Punch,WB,36400000.0,53400000,2011,sucker punch,44344,6.1,218371,661,sucker punch,75000000,36392502,89758389,14758389,1.19677852,2011,sucker punch2011
102,525,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,the chronicles of narnia the voyage of the dawn treader2010,2010,11,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fox,104400000.0,311300000,2010,the chronicles of narnia the voyage of the dawn treader,72569,6.3,129663,147,the chronicles of narnia the voyage of the dawn treader,155000000,104386950,418186950,263186950,2.697980322580645,2010,the chronicles of narnia the voyage of the dawn treader2010
103,530,tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,the adventures of tintin2011,2011,343,The Adventures of Tintin,Par.,77600000.0,296400000,2011,the adventures of tintin,59254,7.3,202430,251,the adventures of tintin,130000000,77591831,373993951,243993951,2.8768765461538464,2011,the adventures of tintin2011
104,536,tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,machete2010,2010,113,Machete,Fox,26600000.0,17500000,2010,machete,339,6.6,182320,3317,machete,12500000,26593646,46370970,33870970,3.7096776,2010,machete2010
105,540,tt0989757,Dear John,Dear John,2010,108.0,"Drama,Romance,War",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,dear john2010,2010,56,Dear John,SGem,80000000.0,35000000,2010,dear john,70034,6.3,128657,2176,dear john,25000000,80014842,142033509,117033509,5.68134036,2010,dear john2010
