,Title,Studio,Domestic Gross,Foreign Gross,Year,Clean Title,Link
2849,"Everything, Everything",WB,34100000.0,27500000,2017,everything everything,everything everything2017
2850,Snatched,Fox,45900000.0,15000000,2017,snatched,snatched2017
2851,My Little Pony: The Movie,LGF,21900000.0,38400000,2017,my little pony the movie,my little pony the movie2017
2852,Molly's Game,STX,28800000.0,30500000,2017,mollys game,mollys game2017
2853,All the Money in the World,TriS,25100000.0,31900000,2017,all the money in the world,all the money in the world2017
2854,The Big Sick,LGF,42900000.0,13500000,2017,the big sick,the big sick2017
2855,Confidential Assignment,CJ,476000.0,55500000,2017,confidential assignment,confidential assignment2017
2856,Downsizing,Par.,24400000.0,30600000,2017,downsizing,downsizing2017
2857,"I, Tonya",Neon,30000000.0,23900000,2017,i tonya,i tonya2017
2858,Logan Lucky,BST,27800000.0,20700000,2017,logan lucky,logan lucky2017
2859,Tyler Perry's Boo 2! A Madea Halloween,LGF,47300000.0,1000000,2017,tyler perrys boo 2 a madea halloween,tyler perrys boo 2 a madea halloween2017
2860,Phantom Thread,Focus,21200000.0,26600000,2017,phantom thread,phantom thread2017
2861,Rough Night,Sony,22100000.0,25200000,2017,rough night,rough night2017
2862,The Battleship Island,CJ,1100000.0,45000000,2017,the battleship island,the battleship island2017
2863,Flatliners,Sony,16900000.0,28300000,2017,flatliners,flatliners2017
2864,All Eyez on Me,LG/S,44900000.0,,2017,all eyez on me,all eyez on me2017
2865,mother!,Par.,17800000.0,26700000,2017,mother,mother2017
2866,47 Meters Down,ENTMP,44300000.0,,2017,47 meters down,47 meters down2017
2867,The Snowman,Uni.,6700000.0,36400000,2017,the snowman,the snowman2017
2868,Gifted,FoxS,24800000.0,18200000,2017,gifted,gifted2017
2869,Loving Vincent,Good Deed,6700000.0,35500000,2017,loving vincent,loving vincent2017
2870,Call Me by Your Name,SPC,18100000.0,23800000,2017,call me by your name,call me by your name2017
2871,T2: Trainspotting,TriS,2400000.0,39300000,2017,t2 trainspotting,t2 trainspotting2017
2872,Fist Fight,WB (NL),32200000.0,8900000,2017,fist fight,fist fight2017
2873,Diary of a Wimpy Kid: The Long Haul,Fox,20700000.0,19400000,2017,diary of a wimpy kid the long haul,diary of a wimpy kid the long haul2017
2874,The House,WB (NL),25600000.0,8600000,2017,the house,the house2017
2875,Tad the Lost Explorer and the Secret of King Midas,ParC,5900.0,34200000,2017,tad the lost explorer and the secret of king midas,tad the lost explorer and the secret of king midas2017
2876,Wind River,Wein.,33800000.0,,2017,wind river,wind river2017
2877,Sleepless,ORF,20800000.0,12100000,2017,sleepless,sleepless2017
2878,Kidnap,Aviron,31000000.0,,2017,kidnap,kidnap2017
2879,The Disaster Artist,A24,21100000.0,8700000,2017,the disaster artist,the disaster artist2017
2880,Hostiles,ENTMP,29800000.0,,2017,hostiles,hostiles2017
2881,The Beguiled,Focus,10700000.0,16700000,2017,the beguiled,the beguiled2017
2882,Home Again,ORF,27000000.0,,2017,home again,home again2017
2883,Judwaa 2,FIP,1400000.0,25500000,2017,judwaa 2,judwaa 22017
2884,CHiPs,WB,18600000.0,8199999,2017,chips,chips2017
2885,The Bye Bye Man,STX,22400000.0,4300000,2017,the bye bye man,the bye bye man2017
2886,A Cure for Wellness,Fox,8100000.0,18500000,2017,a cure for wellness,a cure for wellness2017
2887,The Zookeeper's Wife,Focus,17600000.0,8600000,2017,the zookeepers wife,the zookeepers wife2017
2888,Only The Brave,Sony,18300000.0,7400000,2017,only the brave,only the brave2017
2889,Father Figures,WB,17500000.0,8100000,2017,father figures,father figures2017
2890,Badrinath Ki Dulhania,FIP,2000000.0,23200000,2017,badrinath ki dulhania,badrinath ki dulhania2017
2891,Born in China,BV,13900000.0,11200000,2017,born in china,born in china2017
2892,The Founder,Wein.,12800000.0,11300000,2017,the founder,the founder2017
2893,Jolly Llb 2,FIP,1700000.0,21300000,2017,jolly llb 2,jolly llb 22017
2894,The Glass Castle,LGF,17300000.0,4600000,2017,the glass castle,the glass castle2017
2895,Sword Art Online: The Movie - Ordinal Scale,Elev.,1500000.0,19200000,2017,sword art online the movie  ordinal scale,sword art online the movie  ordinal scale2017
2896,The Circle,STX,20500000.0,,2017,the circle,the circle2017
2897,It Comes At Night,A24,14000000.0,5300000,2017,it comes at night,it comes at night2017
2898,The Lost City of Z,BST,8600000.0,10700000,2017,the lost city of z,the lost city of z2017
2899,Unforgettable,WB,11400000.0,6400000,2017,unforgettable,unforgettable2017
2900,The Case for Christ,PFR,14700000.0,3000000,2017,the case for christ,the case for christ2017
2901,Detroit,Annapurna,16800000.0,,2017,detroit,detroit2017
2902,Wonder Wheel,Amazon,1400000.0,14500000,2017,wonder wheel,wonder wheel2017
2903,Gold,Wein.,7200000.0,7700000,2017,gold,gold2017
2904,The Space Between Us,STX,7900000.0,6900000,2017,the space between us,the space between us2017
2905,Wish Upon,BG,14300000.0,,2017,wish upon,wish upon2017
2906,A United Kingdom,FoxS,3900000.0,9900000,2017,a united kingdom,a united kingdom2017
2907,"Roman J. Israel, Esq.",Sony,12000000.0,1100000,2017,roman j israel esq,roman j israel esq2017
2908,Mubarakan,Sony,759000.0,12100000,2017,mubarakan,mubarakan2017
2909,Battle of the Sexes,FoxS,12600000.0,,2017,battle of the sexes,battle of the sexes2017
2910,The Promise,ORF,8199999.0,4200000,2017,the promise,the promise2017
2911,Before I Fall,ORF,12200000.0,,2017,before i fall,before i fall2017
2912,Earth: One Amazing Day,BBC,81300.0,11600000,2017,earth one amazing day,earth one amazing day2017
2913,Thank You for Your Service,Uni.,9500000.0,,2017,thank you for your service,thank you for your service2017
2914,Rock Dog,LG/S,9400000.0,,2017,rock dog,rock dog2017
2915,My Cousin Rachel,FoxS,2700000.0,6500000,2017,my cousin rachel,my cousin rachel2017
2916,Truman,FR,211000.0,8800000,2017,truman,truman2017
2917,Stronger,RAtt.,4200000.0,4200000,2017,stronger,stronger2017
2918,Tulip Fever,Wein.,2500000.0,5900000,2017,tulip fever,tulip fever2017
2919,Viceroy's House,IFC,1100000.0,6700000,2017,viceroys house,viceroys house2017
2920,Amityville: The Awakening,W/Dim.,700.0,7700000,2017,amityville the awakening,amityville the awakening2017
2921,Just Getting Started,BG,6100000.0,1600000,2017,just getting started,just getting started2017
2922,Beatriz At Dinner,RAtt.,7100000.0,310000,2017,beatriz at dinner,beatriz at dinner2017
2923,I am Not Your Negro,Magn.,7100000.0,,2017,i am not your negro,i am not your negro2017
2924,The Red Turtle,SPC,922000.0,5700000,2017,the red turtle,the red turtle2017
2925,From the Land of the Moon,IFC,47700.0,6500000,2017,from the land of the moon,from the land of the moon2017
2926,Maudie,SPC,6200000.0,,2017,maudie,maudie2017
2927,All Saints,Affirm,5800000.0,140000,2017,all saints,all saints2017
2928,The Florida Project,A24,5900000.0,,2017,the florida project,the florida project2017
2929,Suburbicon,Par.,5800000.0,,2017,suburbicon,suburbicon2017
2930,The Man Who Invented Christmas,BST,5700000.0,,2017,the man who invented christmas,the man who invented christmas2017
2931,Paris Can Wait,SPC,5600000.0,,2017,paris can wait,paris can wait2017
2932,Phillauri,FIP,468000.0,5000000,2017,phillauri,phillauri2017
2933,Ok Jaanu,FIP,356000.0,5000000,2017,ok jaanu,ok jaanu2017
2934,An Inconvenient Sequel: Truth to Power,Par.,3500000.0,1900000,2017,an inconvenient sequel truth to power,an inconvenient sequel truth to power2017
2935,Table 19,FoxS,3600000.0,1400000,2017,table 19,table 192017
2936,Collide,ORF,2300000.0,2500000,2017,collide,collide2017
2937,The Wall,RAtt.,1800000.0,2700000,2017,the wall,the wall2017
2938,Mark Felt: The Man Who Brought Down the White House,SPC,769000.0,3600000,2017,mark felt the man who brought down the white house,mark felt the man who brought down the white house2017
2939,Terminator 2: Judgment Day 3D,Distrib.,1000000.0,2900000,2017,terminator 2 judgment day 3d,terminator 2 judgment day 3d2017
2940,Brad's Status,Annapurna,2100000.0,1700000,2017,brads status,brads status2017
2941,Friend Request,ENTMP,3800000.0,,2017,friend request,friend request2017
2942,Their Finest,STX,3600000.0,,2017,their finest,their finest2017
2943,Wonderstruck,RAtt.,1100000.0,2200000,2017,wonderstruck,wonderstruck2017
2944,The Leisure Seeker,SPC,3200000.0,,2017,the leisure seeker,the leisure seeker2017
2945,Raw,FCW,515000.0,2600000,2017,raw,raw2017
2946,Colossal,Neon,3000000.0,,2017,colossal,colossal2017
2947,A Gentleman,FIP,410000.0,2500000,2017,a gentleman,a gentleman2017
2948,Inhumans,Imax,1500000.0,1300000,2017,inhumans,inhumans2017
2949,Kedi,Osci.,2800000.0,,2017,kedi,kedi2017
2950,The Only Living Boy in New York,RAtt.,624000.0,1900000,2017,the only living boy in new york,the only living boy in new york2017
2951,Hazlo Como Hombre (Do It Like An Hombre),PNT,2500000.0,,2017,hazlo como hombre do it like an hombre,hazlo como hombre do it like an hombre2017
2952,Poster Boys,Sony,97000.0,2400000,2017,poster boys,poster boys2017
2953,The Salesman,Cohen,2400000.0,,2017,the salesman,the salesman2017
2954,Pokemon the Movie: I Choose You!,Fathom,2400000.0,,2017,pokemon the movie i choose you,pokemon the movie i choose you2017
2955,Jeepers Creepers 3,Scre.,2300000.0,,2017,jeepers creepers 3,jeepers creepers 32017
2956,Un Padre No Tan Padre,PNT,2200000.0,,2017,un padre no tan padre,un padre no tan padre2017
2957,Good Time,A24,2000000.0,,2017,good time,good time2017
2958,Everybody Loves Somebody,PNT,1900000.0,,2017,everybody loves somebody,everybody loves somebody2017
2959,Along with the Gods: The Two Worlds,WGUSA,1900000.0,,2017,along with the gods the two worlds,along with the gods the two worlds2017
2960,Youth,CL,1900000.0,,2017,youth,youth2017
2961,Last Flag Flying,LGF,965000.0,904000,2017,last flag flying,last flag flying2017
2962,A Quiet Passion,MBox,1900000.0,,2017,a quiet passion,a quiet passion2017
2963,Free Fire,A24,1800000.0,,2017,free fire,free fire2017
2964,The Last Word,BST,1800000.0,,2017,the last word,the last word2017
2965,Human Flow,Magn.,528000.0,1300000,2017,human flow,human flow2017
2966,Jane,Abr.,1700000.0,,2017,jane,jane2017
2967,A Ghost Story,A24,1600000.0,,2017,a ghost story,a ghost story2017
2968,The Square,Magn.,1500000.0,,2017,the square,the square2017
2969,Patti Cake$,FoxS,800000.0,682000,2017,patti cake,patti cake2017
2970,The Wedding Plan,RAtt.,1400000.0,,2017,the wedding plan,the wedding plan2017
2971,Personal Shopper,IFC,1300000.0,,2017,personal shopper,personal shopper2017
2972,Churchill,Cohen,1300000.0,,2017,churchill,churchill2017
2973,The Sense of an Ending,CBS,1300000.0,,2017,the sense of an ending,the sense of an ending2017
2974,3 Idiotas,PNT,1200000.0,,2017,3 idiotas,3 idiotas2017
2975,6 Below: Miracle on the Mountain,MOM,14800.0,1100000,2017,6 below miracle on the mountain,6 below miracle on the mountain2017
2976,Lady Macbeth,RAtt.,1100000.0,,2017,lady macbeth,lady macbeth2017
2977,Film Stars Don't Die in Liverpool,SPC,1000000.0,,2017,film stars dont die in liverpool,film stars dont die in liverpool2017
2978,Yu-Gi-Oh! The Dark Side of Dimensions,SV,1000000.0,,2017,yugioh the dark side of dimensions,yugioh the dark side of dimensions2017
2979,Lucky,Magn.,956000.0,,2017,lucky,lucky2017
2980,Faces Places,Cohen,954000.0,,2017,faces places,faces places2017
2981,Tubelight,Yash,930000.0,,2017,tubelight,tubelight2017
2982,Frantz,MBox,881000.0,,2017,frantz,frantz2017
2983,BOMBSHELL: The Hedy Lamarr Story,Zeit.,820000.0,,2017,bombshell the hedy lamarr story,bombshell the hedy lamarr story2017
2984,Walk With Me,Gathr,727000.0,,2017,walk with me,walk with me2017
2985,Buena Vista Social Club: Adios,BG,123000.0,578000,2017,buena vista social club adios,buena vista social club adios2017
2986,Titanic (20th Anniversary),Par.,692000.0,,2017,titanic 20th anniversary,titanic 20th anniversary2017
2987,Lost in Paris,Osci.,692000.0,,2017,lost in paris,lost in paris2017
2988,Shubh Mangal Saavdhan,Eros,690000.0,,2017,shubh mangal saavdhan,shubh mangal saavdhan2017
2989,The Midwife,MBox,604000.0,,2017,the midwife,the midwife2017
2990,3 Generations,Wein.,156000.0,375000,2017,3 generations,3 generations2017
2991,Fairy Tail: Dragon Cry,FUN,519000.0,,2017,fairy tail dragon cry,fairy tail dragon cry2017
2992,Our President,CJ,507000.0,,2017,our president,our president2017
2993,Letters from Baghdad,Vita.,360000.0,143000,2017,letters from baghdad,letters from baghdad2017
2994,Breathe,BST,490000.0,,2017,breathe,breathe2017
2995,Song to Song,BG,444000.0,,2017,song to song,song to song2017
2996,Tom of Finland,KL,378000.0,,2017,tom of finland,tom of finland2017
2997,God's Own Country,Orion,336000.0,,2017,gods own country,gods own country2017
2998,The Breadwinner,GK,312000.0,,2017,the breadwinner,the breadwinner2017
2999,A Silent Voice,Elev.,310000.0,,2017,a silent voice,a silent voice2017
3000,My Life as a Zucchini,GK,310000.0,,2017,my life as a zucchini,my life as a zucchini2017
3001,Happy End,SPC,302000.0,,2017,happy end,happy end2017
3002,After the Storm,FM,272000.0,,2017,after the storm,after the storm2017
3003,Wakefield,IFC,263000.0,,2017,wakefield,wakefield2017
3004,"I, Daniel Blake",IFC,260000.0,,2017,i daniel blake,i daniel blake2017
3005,Cezanne et moi,Magn.,258000.0,,2017,cezanne et moi,cezanne et moi2017
3006,The Fortress,CJ,253000.0,,2017,the fortress,the fortress2017
3007,Black Butler: Book of the Atlantic,FUN,248000.0,,2017,black butler book of the atlantic,black butler book of the atlantic2017
3008,The Swindlers,WGUSA,242000.0,,2017,the swindlers,the swindlers2017
3009,City of Ghosts,IFC,128000.0,100000,2017,city of ghosts,city of ghosts2017
3010,The Prison,WGUSA,207000.0,,2017,the prison,the prison2017
3011,The Other Side of Hope,Jan.,184000.0,,2017,the other side of hope,the other side of hope2017
3012,Marjorie Prime,FR,181000.0,,2017,marjorie prime,marjorie prime2017
3013,Graduation,IFC,176000.0,,2017,graduation,graduation2017
3014,Mr. Gaga: A True Story of Love and Dance,Abr.,174000.0,,2017,mr gaga a true story of love and dance,mr gaga a true story of love and dance2017
3015,In This Corner of the World,FUN,172000.0,,2017,in this corner of the world,in this corner of the world2017
3016,David Lynch: The Art Life,Jan.,171000.0,,2017,david lynch the art life,david lynch the art life2017
3017,13 Minutes,SPC,162000.0,,2017,13 minutes,13 minutes2017
3018,The Journey,IFC,155000.0,,2017,the journey,the journey2017
3019,The Void,Scre.,151000.0,,2017,the void,the void2017
3020,Blade of the Immortal,Magn.,151000.0,,2017,blade of the immortal,blade of the immortal2017
3021,Thelma,Orch.,147000.0,,2017,thelma,thelma2017
3022,BPM (Beats Per Minute),Orch.,125000.0,,2017,bpm beats per minute,bpm beats per minute2017
3023,Explosion,CL,123000.0,,2017,explosion,explosion2017
3024,The King's Choice,Gold.,113000.0,,2017,the kings choice,the kings choice2017
3025,Slack Bay,KL,113000.0,,2017,slack bay,slack bay2017
3026,Like Crazy,Strand,107000.0,,2017,like crazy,like crazy2017
3027,Fabricated City,CJ,105000.0,,2017,fabricated city,fabricated city2017
3028,The Lure,Jan.,102000.0,,2017,the lure,the lure2017
3029,Score: A Film Music Documentary,Grav.,101000.0,,2017,score a film music documentary,score a film music documentary2017
3030,Munna Michael,Eros,99600.0,,2017,munna michael,munna michael2017
3031,The Mayor,WGUSA,96800.0,,2017,the mayor,the mayor2017
3032,The Fencer,CFI,96000.0,,2017,the fencer,the fencer2017
3033,Memoir of a Murderer,WGUSA,91300.0,,2017,memoir of a murderer,memoir of a murderer2017
3034,The King's Case Note,CJ,91000.0,,2017,the kings case note,the kings case note2017
3035,Warriors of the Dawn,FIP,84500.0,,2017,warriors of the dawn,warriors of the dawn2017
3036,The Nile Hilton Incident,Strand,81100.0,,2017,the nile hilton incident,the nile hilton incident2017
3037,Pop Aye,KL,78000.0,,2017,pop aye,pop aye2017
3038,I Can Speak,CJ,63200.0,,2017,i can speak,i can speak2017
3039,Tomorrow,UTMW,62500.0,,2017,tomorrow,tomorrow2017
3040,Worlds Apart,CLS,60300.0,,2017,worlds apart,worlds apart2017
3041,Extraordinary Mission,Crimson,54200.0,,2017,extraordinary mission,extraordinary mission2017
3042,The Ornithologist,Strand,50500.0,,2017,the ornithologist,the ornithologist2017
3043,Napping Princess,GK,48200.0,,2017,napping princess,napping princess2017
3044,Twenty Two,CL,46800.0,,2017,twenty two,twenty two2017
3045,Bluebeard,WGUSA,43100.0,,2017,bluebeard,bluebeard2017
3046,One Week and a Day,Osci.,41600.0,,2017,one week and a day,one week and a day2017
3047,The Commune,Magn.,38700.0,,2017,the commune,the commune2017
3048,A Woman's Life,KL,37600.0,,2017,a womans life,a womans life2017
3049,Afterimage,FM,33400.0,,2017,afterimage,afterimage2017
3050,Alone in Berlin,IFC,33100.0,,2017,alone in berlin,alone in berlin2017
3051,The Villainess,WGUSA,27700.0,,2017,the villainess,the villainess2017
3052,The Daughter,KL,26400.0,,2017,the daughter,the daughter2017
3053,Moscow Never Sleeps,CAVU,25300.0,,2017,moscow never sleeps,moscow never sleeps2017
3054,My Scientology Movie,Magn.,22900.0,,2017,my scientology movie,my scientology movie2017
3055,Una,EF,22800.0,,2017,una,una2017
3056,Bending the Arc,Abr.,21900.0,,2017,bending the arc,bending the arc2017
3057,The Girl Without Hands,GK,21800.0,,2017,the girl without hands,the girl without hands2017
3058,Whisky Galore,Arrow,21000.0,,2017,whisky galore,whisky galore2017
3059,RV: Resurrected Victims,WGUSA,20400.0,,2017,rv resurrected victims,rv resurrected victims2017
3060,Better Watch Out,WGUSA,20400.0,,2017,better watch out,better watch out2017
3061,Absolutely Anything,ADC,20200.0,,2017,absolutely anything,absolutely anything2017
3062,Glory,FM,18400.0,,2017,glory,glory2017
