,Unnamed: 0_x,tconst,primary_title,original_title,start_year,runtime_minutes,genres,Action,Crime,Drama,Biography,Comedy,Fantasy,Horror,Thriller,Adventure,Animation,Documentary,History,Mystery,Science Fiction,Romance,Family,War,Music,Sport,Western,Musical,Adult,News,Link,start_year_str,Unnamed: 0_y,Title,Studio,Domestic Gross,Foreign Gross,Year,Clean Title
22,131,tt0451279,Wonder Woman,Wonder Woman,2017,141.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,wonder woman2017,2017,2767,Wonder Woman,WB,412600000.0,409300000,2017,wonder woman
23,136,tt0454876,Life of Pi,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy",False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,life of pi2012,2012,737,Life of Pi,Fox,125000000.0,484000000,2012,life of pi
24,137,tt0455323,Being Flynn,Being Flynn,2012,102.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,being flynn2012,2012,1012,Being Flynn,Focus,540000.0,,2012,being flynn
25,138,tt0455407,The Crazies,The Crazies,2010,101.0,"Horror,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the crazies2010,2010,100,The Crazies,Over.,39100000.0,15700000,2010,the crazies
26,139,tt0455944,The Equalizer,The Equalizer,2014,132.0,"Action,Crime,Thriller",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the equalizer2014,2014,1520,The Equalizer,Sony,101500000.0,90800000,2014,the equalizer
27,141,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,captain america the first avenger2011,2011,344,Captain America: The First Avenger,Par.,176700000.0,193900000,2011,captain america the first avenger
28,142,tt0458413,A Long Way Down,A Long Way Down,2014,96.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a long way down2014,2014,1658,A Long Way Down,Magn.,13300.0,7200000,2014,a long way down
29,148,tt0460890,The Only Living Boy in New York,The Only Living Boy in New York,2017,89.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the only living boy in new york2017,2017,2950,The Only Living Boy in New York,RAtt.,624000.0,1900000,2017,the only living boy in new york
30,159,tt0464154,Piranha 3D,Piranha 3D,2010,88.0,"Comedy,Horror",False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,piranha 3d2010,2010,73,Piranha 3D,W/Dim.,25000000.0,58200000,2010,piranha 3d
31,165,tt0466893,Margaret,Margaret,2011,150.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,margaret2011,2011,696,Margaret,FoxS,46500.0,,2011,margaret
32,172,tt0471042,Tower Heist,Tower Heist,2011,104.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,tower heist2011,2011,375,Tower Heist,Uni.,78000000.0,74900000,2011,tower heist
33,173,tt0472181,The Smurfs,The Smurfs,2011,103.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,the smurfs2011,2011,336,The Smurfs,Sony,142600000.0,421100000,2011,the smurfs
34,174,tt0472399,The Mechanic,The Mechanic,2011,93.0,"Action,Crime,Thriller",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the mechanic2011,2011,413,The Mechanic,CBS,29100000.0,47000000,2011,the mechanic
35,176,tt0473075,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,2010,116.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,prince of persia the sands of time2010,2010,15,Prince of Persia: The Sands of Time,BV,90800000.0,245600000,2010,prince of persia the sands of time
36,181,tt0475290,"Hail, Caesar!","Hail, Caesar!",2016,106.0,"Comedy,Drama,Music",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,hail caesar2016,2016,2422,"Hail, Caesar!",Uni.,30500000.0,33100000,2016,hail caesar
37,185,tt0477080,Unstoppable,Unstoppable,2010,98.0,"Action,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unstoppable2010,2010,43,Unstoppable,Fox,81600000.0,86200000,2010,unstoppable
38,187,tt0477302,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close,2011,129.0,"Adventure,Drama,Mystery",False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,extremely loud  incredibly close2011,2011,429,Extremely Loud & Incredibly Close,WB,31800000.0,23400000,2011,extremely loud  incredibly close
39,188,tt0478304,The Tree of Life,The Tree of Life,2011,139.0,"Drama,Fantasy",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the tree of life2011,2011,430,The Tree of Life,FoxS,13300000.0,41000000,2011,the tree of life
40,190,tt0478970,Ant-Man,Ant-Man,2015,117.0,"Action,Adventure,Comedy",True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,antman2015,2015,1885,Ant-Man,BV,180200000.0,339100000,2015,antman
41,194,tt0479997,Season of the Witch,Season of the Witch,2011,95.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,season of the witch2011,2011,402,Season of the Witch,Rela.,24800000.0,66800000,2011,season of the witch
42,196,tt0480255,The Losers,The Losers,2010,97.0,"Action,Adventure,Crime",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the losers2010,2010,132,The Losers,WB,23600000.0,5800000,2010,the losers
43,197,tt0480687,Hall Pass,Hall Pass,2011,105.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,hall pass2011,2011,407,Hall Pass,WB (NL),45100000.0,38100000,2011,hall pass
44,199,tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,the croods2013,2013,1137,The Croods,Fox,187200000.0,400000000,2013,the croods
45,209,tt0485985,Red Tails,Red Tails,2012,125.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,red tails2012,2012,827,Red Tails,Fox,49900000.0,489000,2012,red tails
46,213,tt0490215,Silence,Silence,2016,161.0,"Adventure,Drama,History",False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,silence2016,2016,2461,Silence,Par.,7100000.0,16600000,2016,silence
47,216,tt0491152,Something Borrowed,Something Borrowed,2011,112.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,something borrowed2011,2011,425,Something Borrowed,WB,39000000.0,21100000,2011,something borrowed
48,217,tt0491175,Suburbicon,Suburbicon,2017,105.0,"Comedy,Crime,Drama",False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,suburbicon2017,2017,2929,Suburbicon,Par.,5800000.0,,2017,suburbicon
49,218,tt0491203,Tulip Fever,Tulip Fever,2017,105.0,"Drama,History,Romance",False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,tulip fever2017,2017,2918,Tulip Fever,Wein.,2500000.0,5900000,2017,tulip fever
50,219,tt0492389,Furry Vengeance,Furry Vengeance,2010,92.0,"Comedy,Family",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,furry vengeance2010,2010,123,Furry Vengeance,Sum.,17600000.0,18600000,2010,furry vengeance
51,221,tt0493405,CHIPS,CHIPS,2017,100.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,chips2017,2017,2884,CHiPs,WB,18600000.0,8199999,2017,chips
52,222,tt0493949,Ramona and Beezus,Ramona and Beezus,2010,103.0,"Adventure,Comedy,Family",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,ramona and beezus2010,2010,134,Ramona and Beezus,Fox,26200000.0,1100000,2010,ramona and beezus
53,227,tt0498351,The Hero of Color City,The Hero of Color City,2014,77.0,"Animation,Family",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,the hero of color city2014,2014,1837,The Hero of Color City,Magn.,32200.0,,2014,the hero of color city
54,228,tt0498381,Rings,Rings,2017,102.0,"Drama,Horror,Mystery",False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,rings2017,2017,2837,Rings,Par.,27800000.0,55300000,2017,rings
55,234,tt0763831,A Thousand Words,A Thousand Words,2012,91.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a thousand words2012,2012,865,A Thousand Words,P/DW,18500000.0,3600000,2012,a thousand words
56,235,tt0765446,Escape from Planet Earth,Escape from Planet Earth,2013,89.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,escape from planet earth2013,2013,1213,Escape From Planet Earth,Wein.,57000000.0,17600000,2013,escape from planet earth
57,241,tt0770703,What's Your Number?,What's Your Number?,2011,106.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,whats your number2011,2011,463,What's Your Number?,Fox,14000000.0,16399999,2011,whats your number
58,246,tt0770828,Man of Steel,Man of Steel,2013,143.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,man of steel2013,2013,1135,Man of Steel,WB,291000000.0,377000000,2013,man of steel
59,254,tt0780504,Drive,Drive,2011,100.0,"Crime,Drama",False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,drive2011,2011,412,Drive,FD,35100000.0,41100000,2011,drive
60,258,tt0780653,The Wolfman,The Wolfman,2010,103.0,"Drama,Fantasy,Horror",False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the wolfman2010,2010,49,The Wolfman,Uni.,62000000.0,77800000,2010,the wolfman
61,263,tt0787474,The Boxtrolls,The Boxtrolls,2014,96.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,the boxtrolls2014,2014,1540,The Boxtrolls,Focus,50800000.0,58400000,2014,the boxtrolls
62,265,tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,2013,100.0,"Adventure,Comedy,Fantasy",False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the incredible burt wonderstone2013,2013,1257,The Incredible Burt Wonderstone,WB (NL),22500000.0,4900000,2013,the incredible burt wonderstone
63,266,tt0790636,Dallas Buyers Club,Dallas Buyers Club,2013,117.0,"Biography,Drama",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dallas buyers club2013,2013,1229,Dallas Buyers Club,Focus,27300000.0,27900000,2013,dallas buyers club
64,269,tt0790724,Jack Reacher,Jack Reacher,2012,130.0,"Action,Crime,Thriller",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,jack reacher2012,2012,763,Jack Reacher,Par.,80100000.0,138300000,2012,jack reacher
65,270,tt0790736,R.I.P.D.,R.I.P.D.,2013,96.0,"Action,Adventure,Comedy",True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ripd2013,2013,1210,R.I.P.D.,Uni.,33600000.0,44700000,2013,ripd
66,274,tt0795461,Scary Movie 5,Scary Movie 5,2013,86.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,scary movie 52013,2013,1209,Scary Movie 5,W/Dim.,32000000.0,46400000,2013,scary movie 5
67,278,tt0800320,Clash of the Titans,Clash of the Titans,2010,106.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,clash of the titans2010,2010,10,Clash of the Titans,WB,163200000.0,330000000,2010,clash of the titans
68,281,tt0800369,Thor,Thor,2011,115.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,thor2011,2011,342,Thor,Par.,181000000.0,268300000,2011,thor
69,283,tt0803096,Warcraft,Warcraft,2016,123.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,warcraft2016,2016,2339,Warcraft,Uni.,47400000.0,386300000,2016,warcraft
70,286,tt0804497,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,its kind of a funny story2010,2010,186,It's Kind of a Funny Story,Focus,6400000.0,128000,2010,its kind of a funny story
71,292,tt0808510,Tooth Fairy,Tooth Fairy,2010,101.0,"Comedy,Family,Fantasy",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,tooth fairy2010,2010,58,Tooth Fairy,Fox,60000000.0,52400000,2010,tooth fairy
72,295,tt0810819,The Danish Girl,The Danish Girl,2015,119.0,"Biography,Drama,Romance",False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the danish girl2015,2015,1957,The Danish Girl,Focus,11100000.0,53100000,2015,the danish girl
73,297,tt0810913,Jack and Jill,Jack and Jill,2011,91.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,jack and jill2011,2011,379,Jack and Jill,Sony,74200000.0,75500000,2011,jack and jill
74,298,tt0810922,Take Me Home Tonight,Take Me Home Tonight,2011,97.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,take me home tonight2011,2011,524,Take Me Home Tonight,Rela.,6900000.0,,2011,take me home tonight
75,304,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,2010,118.0,"Adventure,Family,Fantasy",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,percy jackson  the olympians the lightning thief2010,2010,31,Percy Jackson & The Olympians: The Lightning Thief,Fox,88800000.0,137700000,2010,percy jackson  the olympians the lightning thief
76,306,tt0815236,She's Out of My League,She's Out of My League,2010,104.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,shes out of my league2010,2010,105,She's Out of My League,Par.,32000000.0,17800000,2010,shes out of my league
77,308,tt0816442,The Book Thief,The Book Thief,2013,131.0,"Drama,War",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,the book thief2013,2013,1212,The Book Thief,Fox,21500000.0,55100000,2013,the book thief
78,309,tt0816462,Conan the Barbarian,Conan the Barbarian,2011,113.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,conan the barbarian2011,2011,434,Conan the Barbarian,LGF,21300000.0,27500000,2011,conan the barbarian
79,311,tt0816692,Interstellar,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,interstellar2014,2014,1486,Interstellar,Par.,188000000.0,489400000,2014,interstellar
80,312,tt0816711,World War Z,World War Z,2013,116.0,"Action,Adventure,Horror",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,world war z2013,2013,1138,World War Z,Par.,202400000.0,337600000,2013,world war z
81,313,tt0817177,Flipped,Flipped,2010,90.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,flipped2010,2010,222,Flipped,WB,1800000.0,,2010,flipped
82,314,tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,valentines day2010,2010,33,Valentine's Day,WB (NL),110500000.0,106000000,2010,valentines day
83,319,tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,priest2011,2011,411,Priest,SGem,29100000.0,49200000,2011,priest
84,326,tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dracula untold2014,2014,1513,Dracula Untold,Uni.,56300000.0,160800000,2014,dracula untold
85,329,tt0831387,Godzilla,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,godzilla2014,2014,1490,Godzilla,WB,200700000.0,328400000,2014,godzilla
86,331,tt0835418,The Babymakers,The Babymakers,2012,95.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the babymakers2012,2012,1116,The Babymakers,MNE,7900.0,,2012,the babymakers
87,336,tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,hotel transylvania2012,2012,747,Hotel Transylvania,Sony,148300000.0,210100000,2012,hotel transylvania
88,341,tt0840361,The Town,The Town,2010,125.0,"Crime,Drama,Thriller",False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the town2010,2010,46,The Town,WB,92200000.0,61800000,2010,the town
89,344,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the kids are all right2010,2010,125,The Kids Are All Right,Focus,20800000.0,13900000,2010,the kids are all right
90,349,tt0844993,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,2011,86.0,"Animation,Comedy,Crime",False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,hoodwinked too hood vs evil2011,2011,487,Hoodwinked Too! Hood vs. Evil,Wein.,10100000.0,6800000,2011,hoodwinked too hood vs evil
91,357,tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,epic2013,2013,1156,Epic,Fox,107500000.0,160900000,2013,epic
92,382,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mr peabody  sherman2014,2014,1505,Mr. Peabody & Sherman,Fox,111500000.0,164200000,2014,mr peabody  sherman
93,390,tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,my soul to take2010,2010,141,My Soul to Take,Uni.,14700000.0,6200000,2010,my soul to take
94,391,tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,red state2011,2011,589,Red State,SMod,1100000.0,,2011,red state
95,402,tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,please give2010,2010,201,Please Give,SPC,4000000.0,280000,2010,please give
96,405,tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,eat pray love2010,2010,36,Eat Pray Love,Sony,80600000.0,124000000,2010,eat pray love
97,407,tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sanctum2011,2011,395,Sanctum,Uni.,23200000.0,85400000,2011,sanctum
98,409,tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,snitch2013,2013,1245,Snitch,LG/S,42900000.0,,2013,snitch
99,413,tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the wedding ringer2015,2015,1950,The Wedding Ringer,SGem,64500000.0,15300000,2015,the wedding ringer
100,418,tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the switch2010,2010,104,The Switch,Mira.,27800000.0,22100000,2010,the switch
101,422,tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,letters to juliet2010,2010,77,Letters to Juliet,Sum.,53000000.0,26100000,2010,letters to juliet
102,423,tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,how to train your dragon2010,2010,9,How to Train Your Dragon,P/DW,217600000.0,277300000,2010,how to train your dragon
103,424,tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,shrek forever after2010,2010,4,Shrek Forever After,P/DW,238700000.0,513900000,2010,shrek forever after
104,426,tt0893412,From Prada to Nada,From Prada to Nada,2011,107.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,from prada to nada2011,2011,559,From Prada to Nada,LGF,3000000.0,123000,2011,from prada to nada
105,434,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,the hobbit an unexpected journey2012,2012,730,The Hobbit: An Unexpected Journey,WB (NL),303000000.0,718100000,2012,the hobbit an unexpected journey
106,436,tt0905372,The Thing,The Thing,2011,103.0,"Horror,Mystery,Sci-Fi",False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,the thing2011,2011,467,The Thing,Uni.,16900000.0,10500000,2011,the thing
107,452,tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the legend of tarzan2016,2016,2344,The Legend of Tarzan,WB,126600000.0,230100000,2016,the legend of tarzan
108,457,tt0926084,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,2010,146.0,"Adventure,Fantasy,Mystery",False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,harry potter and the deathly hallows part 12010,2010,2,Harry Potter and the Deathly Hallows Part 1,WB,296000000.0,664300000,2010,harry potter and the deathly hallows part 1
109,466,tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rabbit hole2010,2010,195,Rabbit Hole,LGF,2200000.0,2900000,2010,rabbit hole
110,469,tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,the last airbender2010,2010,19,The Last Airbender,Par.,131800000.0,187900000,2010,the last airbender
111,474,tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,salt2010,2010,23,Salt,Sony,118300000.0,175200000,2010,salt
112,475,tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,source code2011,2011,383,Source Code,Sum.,54700000.0,92600000,2011,source code
113,476,tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,black swan2010,2010,16,Black Swan,FoxS,107000000.0,222400000,2010,black swan
114,477,tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,green zone2010,2010,66,Green Zone,Uni.,35100000.0,59800000,2010,green zone
115,478,tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,the amazing spiderman2012,2012,733,The Amazing Spider-Man,Sony,262000000.0,495900000,2012,the amazing spiderman
116,480,tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the killer inside me2010,2010,204,The Killer Inside Me,IFC,217000.0,3800000,2010,the killer inside me
117,481,tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,robin hood2010,2010,18,Robin Hood,Uni.,105300000.0,216400000,2010,robin hood
118,496,tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,the sorcerers apprentice2010,2010,34,The Sorcerer's Apprentice,BV,63200000.0,152100000,2010,the sorcerers apprentice
119,497,tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,the fighter2010,2010,53,The Fighter,Par.,93600000.0,35600000,2010,the fighter
120,506,tt0970179,Hugo,Hugo,2011,126.0,"Adventure,Drama,Family",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,hugo2011,2011,363,Hugo,Par.,73900000.0,111900000,2011,hugo
121,507,tt0970866,Little Fockers,Little Fockers,2010,98.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,little fockers2010,2010,20,Little Fockers,Uni.,148400000.0,162200000,2010,little fockers
